ISO3 Country Code,Country Name,Population,Tier,Grid Expenditure ($m/yr),Grid CO2 Emissions (t/yr),Offgrid Type,Lighting Type Description,Offgrid Expenditure ($m/yr),Offgrid Capital Costs ($m),Offgrid CO2 Emissions (t/yr),Nonsolid Expenditure ($m/yr),Nonsolid CO2 Emissions (t/yr),Solid Type,Cooking Type Description,Solid Expenditure ($m/yr),Solid Capital Costs ($m),Solid CO2_Emissions (t/yr),Info
#country+code,#country+name,#population+num,#indicator+tier,#indicator+value+grid+expenditure,#indicator+value+grid+co2_emissions,#indicator+type+offgrid,#indicator+text+lighting,#indicator+value+offgrid+expenditure,#indicator+value+offgrid+capital_costs,#indicator+value+offgrid+co2_emissions,#indicator+value+nonsolid+expenditure,#indicator+value+nonsolid+co2_emissions,#indicator+type+solid,#indicator+text+cooking,#indicator+value+solid+expenditure,#indicator+value+solid+capital_costs,#indicator+value+solid+co2_emissions,#meta+info
BLR,Belarus,3731,Target 3,0.05216710123929655,89.72741413159008,7,,0.0,0.0,0.0,0.07359583325754908,121.02425913463627,8,,0.009884682005603624,0.002984831494963216,8.766905932110785,ur(001)=0.531
BLZ,Belize,646,Baseline,0.006573915612898037,13.147831225796073,1,Torch dependent,0.00031411146100581143,1.3819321195417298e-05,0.09147246287154735,0.024877317426371486,40.90936643447756,1,Firewood dependent,0.0006243118511636976,9.600596315366738e-06,17.133752845290058,"elap(013)=219,lpg(013)=219"
BLZ,Belize,646,Target 1,0.006573915612898037,13.147831225796073,1,Solar dependent,7.977545375662007e-05,0.00040795280412622253,0.1939166857228298,0.024877317426371486,40.90936643447756,1,Firewood dependent,0.00025203242206916186,0.0003242146351819079,6.668421950931862,"elap(013)=219,lpg(013)=219"
BLZ,Belize,646,Target 2,0.006573915612898037,13.147831225796073,3,Solar dependent,1.5233259806104674e-05,0.0016444092387548285,0.05817500571684894,0.024877317426371486,40.90936643447756,7,LPG II,0.0005220825834981372,0.0003228023416883801,7.33742271327567,"elap(013)=219,lpg(013)=219"
BLZ,Belize,646,Target 3,0.006573915612898037,13.147831225796073,7,,8.565948993321198e-05,0.004721832249236052,0.32712901769366776,0.024877317426371486,40.90936643447756,8,,0.0017103224921682517,0.0005164581357573,1.5169164161186086,"elap(013)=219,lpg(013)=219"
BOL,Bolivia (Plurinational State of),187,Baseline,0.0018008071519576665,3.0181527866810494,1,Torch dependent,0.00018509386122347177,8.14319704017367e-06,0.05390122122351376,0.008763315574382322,14.410785611206485,1,Firewood dependent,0.00021699275029773702,3.3368897211972164e-06,5.955197143688878,"ur(005)=0.261,elap(005)=226,lpg(005)=226"
BOL,Bolivia (Plurinational State of),187,Target 1,0.0018008071519576665,3.0181527866810494,1,Solar dependent,4.70086214599923e-05,0.0002403909729077608,0.11426768065439352,0.008763315574382322,14.410785611206485,1,Firewood dependent,8.759918352830968e-05,0.00011268763398254466,2.3177506827418783,"ur(005)=0.261,elap(005)=226,lpg(005)=226"
BOL,Bolivia (Plurinational State of),187,Target 2,0.0018008071519576665,3.0181527866810494,3,Solar dependent,8.976376944361362e-06,0.000968987423948373,0.03428030419631806,0.008763315574382322,14.410785611206485,7,LPG II,0.00018146081235626587,0.00011219676159430313,2.5502760065871275,"ur(005)=0.261,elap(005)=226,lpg(005)=226"
BOL,Bolivia (Plurinational State of),187,Target 3,0.0018008071519576665,3.0181527866810494,7,,5.0475858764917766e-05,0.002782395014374982,0.19276460912721086,0.008763315574382322,14.410785611206485,8,,0.0005944586520020382,0.0001795059169271382,0.5272362914332314,"ur(005)=0.261,elap(005)=226,lpg(005)=226"
BRA,Brazil,23948,Baseline,0.3143252420121553,126.98739777291074,1,Torch dependent,0.001797526810414921,7.908212031154821e-05,0.5234581504915153,1.3348341348664838,2195.0605773359957,1,Firewood dependent,0.023158500704826866,0.0003561287778243399,635.5670272867179,
BRA,Brazil,23948,Target 1,0.3143252420121553,126.98739777291074,1,Solar dependent,0.0004565211230477428,0.0023345410589372434,1.1097030348954442,1.3348341348664838,2195.0605773359957,1,Firewood dependent,0.009349002446851674,0.012026561474654245,247.36140145807676,
BRA,Brazil,23948,Target 2,0.3143252420121553,126.98739777291074,3,Solar dependent,8.717349193120511e-05,0.009410257379628398,0.33291091046863325,1.3348341348664838,2195.0605773359957,7,LPG II,0.0193663629088297,0.011974173233418196,272.17761245485707,
BRA,Brazil,23948,Target 3,0.3143252420121553,126.98739777291074,7,,0.0004901929691720698,0.027021045443886435,1.8720207721366326,1.3348341348664838,2195.0605773359957,8,,0.063443461094853,0.01915772714974928,56.26917032948509,
BRN,Brunei Darussalam,10822,Baseline,0.1566482000573325,313.296400114665,1,Torch dependent,0.0,0.0,0.0,0.46706997952487517,768.0706329964613,1,Firewood dependent,0.010464927154762013,0.00016092845409760757,287.2017807758108,"ur(035)=0.565,elap(035)=290,lpg(035)=290"
BRN,Brunei Darussalam,10822,Target 1,0.1566482000573325,313.296400114665,1,Solar dependent,0.0,0.0,0.0,0.46706997952487517,768.0706329964613,1,Firewood dependent,0.004224653004225042,0.005434595760695848,111.77835215468315,"ur(035)=0.565,elap(035)=290,lpg(035)=290"
BRN,Brunei Darussalam,10822,Target 2,0.1566482000573325,313.296400114665,3,Solar dependent,0.0,0.0,0.0,0.46706997952487517,768.0706329964613,7,LPG II,0.008751325471227344,0.005410922417792994,122.99237000707294,"ur(035)=0.565,elap(035)=290,lpg(035)=290"
BRN,Brunei Darussalam,10822,Target 3,0.1566482000573325,313.296400114665,7,,0.0,0.0,0.0,0.46706997952487517,768.0706329964613,8,,0.028669006135843368,0.008657046569130718,25.42706784270471,"ur(035)=0.565,elap(035)=290,lpg(035)=290"
CAF,Central African Republic,62884,Baseline,0.01618546045244329,32.370920904886574,1,Torch dependent,0.3634449542221468,0.015989746261301365,105.83887953175156,0.06791515925636596,111.6827063326907,1,Firewood dependent,1.155397639140616,0.017767572882752016,31708.98894545614,
CAF,Central African Republic,62884,Target 1,0.01618546045244329,32.370920904886574,1,Solar dependent,0.09230476992397722,0.4720247639028626,224.37271387604792,0.06791515925636596,111.6827063326907,1,Firewood dependent,0.46642982173543174,0.6000155585157896,12341.074359775255,
CAF,Central African Republic,62884,Target 2,0.01618546045244329,32.370920904886574,3,Solar dependent,0.017625754231175128,1.902675689030865,67.31181416281437,0.06791515925636596,111.6827063326907,7,LPG II,0.9662046031735761,0.5974018638291451,13579.176599792856,
CAF,Central African Republic,62884,Target 3,0.01618546045244329,32.370920904886574,7,,0.09911293684662044,5.463430401976015,378.50701301921384,0.06791515925636596,111.6827063326907,8,,3.1652491714467694,0.9557955846211972,2807.3175972716454,
CAN,Canada,35730,Baseline,3.4377201116674483,2241.393512807176,1,Torch dependent,0.0,0.0,0.0,0.6803851287344522,1118.855545029988,1,Firewood dependent,0.03455153327105929,0.0005313295308972531,948.2399387240237,ur(019)=0.311
CAN,Canada,35730,Target 1,3.4377201116674483,2241.393512807176,1,Solar dependent,0.0,0.0,0.0,0.6803851287344522,1118.855545029988,1,Firewood dependent,0.013948328227754554,0.017943136484709778,369.05306614573817,ur(019)=0.311
CAN,Canada,35730,Target 2,3.4377201116674483,2241.393512807176,3,Solar dependent,0.0,0.0,0.0,0.6803851287344522,1118.855545029988,7,LPG II,0.028893819203260052,0.017864975377341445,406.0778351860832,ur(019)=0.311
CAN,Canada,35730,Target 3,3.4377201116674483,2241.393512807176,7,,0.0,0.0,0.0,0.6803851287344522,1118.855545029988,8,,0.09465504199903069,0.028582543207318862,83.95129441038836,ur(019)=0.311
CHE,Switzerland,55637,Baseline,2.8207327673517675,282.0732767351768,1,Torch dependent,0.0,0.0,0.0,1.141678418454428,1877.4267325695039,1,Firewood dependent,0.053802361969855,0.0008273665750906586,1476.563949196311,ur(001)=0.531
CHE,Switzerland,55637,Target 1,2.8207327673517675,282.0732767351768,1,Solar dependent,0.0,0.0,0.0,1.141678418454428,1877.4267325695039,1,Firewood dependent,0.021719817708135795,0.02794038448167745,574.675702380171,ur(001)=0.531
CHE,Switzerland,55637,Target 2,2.8207327673517675,282.0732767351768,3,Solar dependent,0.0,0.0,0.0,1.141678418454428,1877.4267325695039,7,LPG II,0.04499238014329906,0.027818674913606904,632.3292950624807,ur(001)=0.531
CHE,Switzerland,55637,Target 3,2.8207327673517675,282.0732767351768,7,,0.0,0.0,0.0,1.141678418454428,1877.4267325695039,8,,0.14739330934900488,0.044507672744794606,130.72583188338206,ur(001)=0.531
